ID,Time_real,Time_pred_class,Time_real_class,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Peak_flag,region,region_city,avg_time_by_region_city,distance_km,long_distance,vehicle_condition_binary,prep_time,Restaurant_name_real,Restaurant_lat_real,Restaurant_lon_real,Delivery_lat_real,Delivery_lon_real
0x6e69 ,20.0,2.0,2.0,0.0,0.019246031746031744,0.9319917228538368,0.03367692004337967,0.006223643889315187,0.004747402072913213,0.003776549824697087,0.0003377295698262049,0.0,JAPRES15DEL02 ,23,5.0,2022-04-06,2022-04-06 22:55:00,2022-04-06 23:10:00,Cloudy,Low ,Meal ,motorcycle ,0.0,No ,Metropolitian ,20.0,1,jaipur,jaipur_Metropolitian ,27.549778315195486,11.917649947586655,1,0,15.0,Govindam Retreat,26.9289173,75.8254427,27.005225321763128,75.91003709305052
0x8d71 ,18.0,1.5,1.5,0.4642963513442541,0.5074496922352142,0.016721288487350935,0.009695645200006514,0.001385894913625091,0.00045112781954887213,0.0,0.0,0.0,MYSRES17DEL03 ,22,5.0,2022-04-05,2022-04-05 18:50:00,2022-04-05 18:55:00,Fog,Medium ,Snack ,motorcycle ,0.0,No ,Metropolitian ,18.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,9.326561838121483,0,1,5.0,Harsha super sandwich,12.3019753,76.62744719999999,12.270987953830703,76.7071791526708
0xd63d ,24.0,1.5,2.0,0.24008019349963758,0.5032237820545127,0.23785582989404563,0.015738237215603794,0.0031019573362013053,0.0,0.0,0.0,0.0,KOLRES07DEL02 ,20,4.8,2022-02-11,2022-02-11 11:00:00,2022-02-11 11:15:00,Sunny,Low ,Meal ,motorcycle ,1.0,No ,Metropolitian ,24.0,1,kolkata,kolkata_Metropolitian ,27.335952848722986,3.0271555543869777,0,1,15.0,Spice Kraft,22.5262949,88.36466209999999,22.545329496997137,88.38578306264279
0xbf72 ,34.0,2.5,3.0,2.2172715474742193e-05,0.0022293293179355823,0.01160143627222542,0.5944330879544937,0.38796251774603224,0.003751455993839328,0.0,0.0,0.0,LUDHRES03DEL01 ,34,4.6,2022-02-13,2022-02-13 15:35:00,2022-02-13 15:40:00,Sandstorms,Medium ,Snack ,scooter ,1.0,No ,Metropolitian ,34.0,1,ludhiana,ludhiana_Metropolitian ,27.25,5.86057689490914,0,1,5.0,Snacks Bar,30.9246358,75.8692755,30.873364417966563,75.88419527128912
0xb9f9 ,25.0,2.5,2.5,0.0008906574269623014,0.02683216568713218,0.04190213716670494,0.5898529843890172,0.3377380468981186,0.0027840084320640284,0.0,0.0,0.0,RANCHIRES15DEL03 ,30,4.8,2022-03-09,2022-03-09 17:10:00,2022-03-09 17:20:00,Windy,Medium ,Snack ,scooter ,0.0,No ,Metropolitian ,25.0,1,ranchi,ranchi_Metropolitian ,27.371773750686437,4.5279972125744,0,1,10.0,Snacks Street,23.3605369,85.3268531,23.37047860910567,85.28389630170653
0xde33 ,12.0,2.5,1.0,0.11114169940822256,0.19114722358683878,0.27211908279048347,0.420793368876937,0.0046780489778287535,0.00012057635968944479,0.0,0.0,0.0,AGRRES13DEL03 ,23,4.9,2022-02-13,2022-02-13 21:35:00,2022-02-13 21:40:00,Stormy,Jam ,Buffet ,scooter ,1.0,No ,Metropolitian ,12.0,1,agra,agra_Metropolitian ,27.81637717121588,4.464828880999525,0,1,5.0,Taj Mahal Restaurant,27.157539,78.04775149999999,27.196124857336642,78.03477256591377
0xa2b6 ,32.0,3.0,3.0,0.0,0.00010283925776883523,0.0005066845517549743,0.010022575892577304,0.43849815617882965,0.2699714269102495,0.28023891640170523,0.0006594008071149991,0.0,CHENRES05DEL02 ,34,5.0,2022-04-04,2022-04-04 18:15:00,2022-04-04 18:30:00,Cloudy,Medium ,Snack ,scooter ,1.0,No ,Metropolitian ,32.0,1,chennai,chennai_Metropolitian ,27.45638766519824,20.177742451194362,1,1,15.0,Kakada Ramprasad Sweets and Chaats,13.0903748,80.2789811,13.034545055643926,80.10186879486614
0x264a ,28.0,2.5,2.5,0.028560510416456804,0.02853057675313639,0.4396567192978522,0.5027008686782649,0.0005513248542898898,0.0,0.0,0.0,0.0,BANGRES010DEL03 ,21,4.9,2022-03-11,2022-03-11 18:55:00,2022-03-11 19:05:00,Sandstorms,Medium ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,28.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,4.658009301231346,0,1,10.0,Buff Buffet Buff,12.933478,77.615213,12.974540844449825,77.62470228615831
0x7c4a ,34.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9985294117647059,0.0014705882352941174,0.0,0.0,0.0,JAPRES06DEL01 ,33,4.0,2022-03-19,2022-03-19 14:40:00,2022-03-19 14:45:00,Windy,High ,Snack ,scooter ,0.0,No ,Urban ,34.0,1,jaipur,jaipur_Urban ,24.03595206391478,5.958808071070684,0,1,5.0,Sip and Snacks - Bapu Nagar,26.8873596,75.8053908,26.941130417683688,75.80435712933361
0x948a ,27.0,2.5,2.5,0.0010872372964190098,0.002508306480165873,0.36674215096537927,0.629597370193101,6.493506493506494e-05,0.0,0.0,0.0,0.0,JAPRES13DEL03 ,23,4.8,2022-03-10,2022-03-10 23:45:00,2022-03-10 23:55:00,Fog,Low ,Meal ,scooter ,1.0,No ,Metropolitian ,27.0,0,jaipur,jaipur_Metropolitian ,27.549778315195486,13.409462339213027,1,1,10.0,Govindam Retreat,26.9289173,75.8254427,26.9268500801966,75.69044713658889
0xdecc ,19.0,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LUDHRES11DEL02 ,30,5.0,2022-02-15,2022-02-15 23:55:00,2022-02-15 00:00:00,Fog,Low ,Drinks ,scooter ,0.0,No ,Metropolitian ,19.0,0,ludhiana,ludhiana_Metropolitian ,27.25,7.325368489857699,0,1,-1435.0,The Brew Estate Ludhiana,30.8950544,75.82176729999999,30.950857691691777,75.78073087693777
0x4e9e ,24.0,2.5,2.0,0.000612593984962406,0.002060996240601504,0.45696987128388417,0.49861559774714415,0.02275515667941383,0.016887122478355426,0.002098661585638491,0.0,0.0,BANGRES13DEL02 ,22,4.6,2022-03-23,2022-03-23 22:40:00,2022-03-23 22:45:00,Cloudy,Low ,Drinks ,scooter ,1.0,No ,Metropolitian ,24.0,1,bengaluru,bengaluru_Metropolitian ,27.103890362511052,20.18263448829367,1,1,5.0,Just BLR,12.9732755,77.6073169,12.941217080919246,77.79043182788072
0x120b ,19.0,2.0,1.5,0.00020072610432155793,0.27651738144131477,0.42579936585933303,0.2967294094480399,1.1904761904761905e-05,0.0,0.0007412123850853969,0.0,0.0,INDORES02DEL02 ,25,4.0,2022-03-01,2022-03-01 08:50:00,2022-03-01 09:00:00,Stormy,Low ,Snack ,motorcycle ,1.0,No ,Metropolitian ,19.0,0,indore,indore_Metropolitian ,27.04366812227074,3.026096197898999,0,0,10.0,Vijay Chaat House (Chappan Dukan),22.7237365,75.8846232,22.743374987826773,75.90510740750008
0x74da ,42.0,3.5,4.0,0.0,2.833950014997824e-05,0.025111159808876515,0.01066972063923918,0.0003474347519658031,0.5803057349616481,0.3771517058598008,0.006385904478319638,0.0,COIMBRES13DEL01 ,30,4.8,2022-03-20,2022-03-20 23:15:00,2022-03-20 23:30:00,Cloudy,Low ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,42.0,0,coimbatore,coimbatore_Metropolitian ,27.304291287386217,17.138022477115094,1,0,15.0,Lord of The Drinks Coimbatore,11.0212929,76.99822569999999,11.171793844842316,77.03547927830644
0x31f1 ,27.0,2.5,2.5,0.0030230138583954894,0.009798837021943927,0.4367178094327489,0.5494087653085737,0.0010515743783382396,0.0,0.0,0.0,0.0,SURRES14DEL02 ,38,4.7,2022-03-19,2022-03-19 08:30:00,2022-03-19 08:45:00,Sandstorms,Low ,Snack ,electric_scooter ,0.0,No ,Metropolitian ,27.0,0,surat,surat_Metropolitian ,27.114797031863816,3.0408160982095778,0,1,15.0,Surendranagar Snacks,21.2136775,72.8671556,21.24027209142727,72.87446743455224
0xdabc ,29.0,2.5,2.5,0.0,0.0027409062762453456,0.44556304502772875,0.539651050753876,0.011510089241827894,0.0005198711063372718,1.5037593984962406e-05,0.0,0.0,ALHRES20DEL02 ,23,5.0,2022-02-11,2022-02-11 11:50:00,2022-02-11 12:00:00,Cloudy,High ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,29.0,1,prayagraj,prayagraj_Metropolitian ,28.66747572815534,2.9961936989582854,0,0,10.0,Mata Ji Ki Rasoi Pure Veg Unlimited Buffet Restaurant,25.4487039,81.83245629999999,25.42192205280305,81.8282997819561
0x6657 ,23.0,1.5,2.0,0.0005587511688820929,0.47484025995252604,0.3239102732995641,0.20063889244158523,1.1904761904761905e-05,0.0,3.9918375538053874e-05,0.0,0.0,HYDRES01DEL02 ,25,4.1,2022-03-17,2022-03-17 10:30:00,2022-03-17 10:35:00,Windy,Low ,Buffet ,motorcycle ,0.0,No ,Urban ,23.0,0,hyderabad,hyderabad_Urban ,23.318385650224215,3.073787868356216,0,0,5.0,63 Degrees Modern Regional Buffet,17.4433254,78.3679466,17.418672472910703,78.38127080722097
0x5651 ,32.0,3.5,3.0,0.0,0.00017142857142857143,0.00017142857142857143,5.714285714285714e-05,0.3776814075903252,0.4030182220538465,0.10948336253250485,0.07226610548757065,0.037150902335752745,SURRES010DEL01 ,28,4.1,2022-03-11,2022-03-11 12:40:00,2022-03-11 12:50:00,Windy,High ,Buffet ,motorcycle ,2.0,No ,Metropolitian ,32.0,1,surat,surat_Metropolitian ,27.114797031863816,6.081185877714607,0,0,10.0,Barbeque Nation - Surat - Parle Point,21.1711689,72.7894822,21.15126864015035,72.84405644274293
0x3a24 ,31.0,3.0,3.0,0.0,0.0,0.0,0.0,0.47050078987212973,0.29987636715321925,0.2283480528811868,0.0012747900934642314,0.0,HYDRES19DEL01 ,27,4.2,2022-03-18,2022-03-18 20:20:00,2022-03-18 20:35:00,Fog,Jam ,Meal ,motorcycle ,1.0,No ,Metropolitian ,31.0,1,hyderabad,hyderabad_Metropolitian ,27.338254450716455,10.756185975480651,1,1,15.0,Parampara - Flavours Of India,17.4150787,78.4501365,17.353710115715657,78.37164861028266
0x3fe9 ,18.0,1.5,1.5,0.0,0.9986581337737407,0.0007068538398018168,0.0006350123864574732,0.0,0.0,0.0,0.0,0.0,SURRES05DEL01 ,38,4.6,2022-03-05,2022-03-05 08:20:00,2022-03-05 08:35:00,Fog,Low ,Snack ,motorcycle ,0.0,No ,Metropolitian ,18.0,0,surat,surat_Metropolitian ,27.114797031863816,1.5203488928264928,0,1,15.0,Surendranagar Snacks,21.2136775,72.8671556,21.20142167559545,72.86055176268367
0xbf7 ,20.0,1.5,2.0,0.0011920360985307446,0.6039129169192075,0.38833387482442894,0.0065611721578336685,0.0,0.0,0.0,0.0,0.0,CHENRES13DEL01 ,20,4.9,2022-03-19,2022-03-19 09:50:00,2022-03-19 10:05:00,Fog,Low ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,20.0,0,chennai,chennai_Metropolitian ,27.45638766519824,1.5524148945455953,0,0,15.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,13.045414727620113,80.22691562730982
0xd85c ,21.0,2.5,2.0,0.012036040149101122,0.04182804910460952,0.3345302755165734,0.6105436764511674,0.0010347478941948988,2.7210884353741498e-05,0.0,0.0,0.0,AGRRES20DEL02 ,22,5.0,2022-02-15,2022-02-15 19:00:00,2022-02-15 19:10:00,Sandstorms,Medium ,Buffet ,scooter ,1.0,No ,Metropolitian ,21.0,1,agra,agra_Metropolitian ,27.81637717121588,7.441115400373107,0,1,10.0,Taj Mahal Restaurant,27.157539,78.04775149999999,27.201741400444988,77.99122237527874
0x329e ,20.0,2.5,2.0,5.723646477979568e-05,0.0267917223514484,0.20954040342805522,0.5712564044358855,0.11080041067713757,0.08057321389976992,0.000980608742925251,0.0,0.0,MUMRES19DEL02 ,32,4.5,2022-03-25,2022-03-25 18:25:00,2022-03-25 18:35:00,Sandstorms,Medium ,Buffet ,scooter ,1.0,No ,Metropolitian ,20.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,19.882650147415998,1,1,10.0,Saptami,19.1031211,72.887367,19.282697226219963,72.89142503007236
0xe1df ,52.0,5.0,5.0,0.0,0.0,0.0,0.00012987012987012987,0.00012987012987012987,0.0035957838413299722,0.15178289391735553,0.12523553984151253,0.7191260421400626,KOLRES02DEL01 ,34,4.9,2022-02-12,2022-02-12 21:35:00,2022-02-12 21:40:00,Fog,Jam ,Snack ,motorcycle ,0.0,Yes ,Metropolitian ,52.0,1,kolkata,kolkata_Metropolitian ,27.335952848722986,16.6486646134817,1,0,5.0,Kolkata Snacks & Restaurant,22.6241348,88.4412533,22.748098343253712,88.5329210844899
0xa720 ,25.0,2.0,2.5,0.1404052274830096,0.224126651352221,0.4088750314047024,0.2239008997178888,0.002520814105929859,0.0001713759362477719,0.0,0.0,0.0,SURRES05DEL01 ,24,4.5,2022-04-05,2022-04-05 11:20:00,2022-04-05 11:25:00,Sandstorms,High ,Snack ,scooter ,1.0,No ,Metropolitian ,25.0,1,surat,surat_Metropolitian ,27.114797031863816,1.5203488928264928,0,1,5.0,Surendranagar Snacks,21.2136775,72.8671556,21.21841507497264,72.88090048830203
0xe1e6 ,21.0,2.0,2.0,0.10464505649826823,0.11666011079304771,0.5542733475110583,0.22442148519762514,0.0,0.0,0.0,0.0,0.0,AURGRES01DEL01 ,20,4.9,2022-02-13,2022-02-13 16:25:00,2022-02-13 16:40:00,Stormy,Medium ,Drinks ,scooter ,0.0,No ,Metropolitian ,21.0,0,Aurangabad,Aurangabad_Metropolitian ,27.762025316455695,6.105294440231187,0,1,15.0,Uptown501 Cafe Lounge Bar,19.8624619,75.3154124,19.863593902375886,75.37369161845344
0xd6d6 ,28.0,2.5,2.5,0.0017132032089142834,0.002356389920671017,0.0014173743794075725,0.5256311786312022,0.4673045600480708,0.001577293811732472,0.0,0.0,0.0,KOCRES11DEL01 ,35,4.8,2022-02-17,2022-02-17 12:15:00,2022-02-17 12:25:00,Sandstorms,High ,Buffet ,scooter ,1.0,No ,Metropolitian ,28.0,1,kochi,kochi_Metropolitian ,27.549212598425196,6.2422824913122765,0,1,10.0,Kochi Kitchen,10.0294175,76.3075717,10.08462012315271,76.29573164537429
0x87c4 ,46.0,3.5,4.5,0.0,0.0,0.0007687198258180556,0.0007112662300097218,0.31265357346361455,0.33027798720697615,0.23231897926300812,0.1142810116321276,0.008988462378446058,MYSRES05DEL01 ,30,4.3,2022-03-13,2022-03-13 13:35:00,2022-03-13 13:40:00,Windy,High ,Buffet ,motorcycle ,0.0,No ,Metropolitian ,46.0,1,mysuru,mysuru_Metropolitian ,27.17863720073665,6.217851597564986,0,0,5.0,Empire Restaurant,12.3239429,76.6278007,12.293089188381744,76.67557993176978
0xf5e ,38.0,2.5,3.5,0.00011669887721273793,0.10452611186657942,0.3028004643656039,0.3891206618069973,0.1319182276447396,0.0709260066235672,0.0004955206291039197,9.630818619582665e-05,0.0,MUMRES09DEL01 ,24,4.8,2022-03-27,2022-03-27 18:30:00,2022-03-27 18:45:00,Windy,Medium ,Meal ,motorcycle ,1.0,No ,Metropolitian ,38.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,16.830914549955864,1,0,15.0,Seven Kitchens,18.9940667,72.824626,19.05605302817199,72.97061168376393
0xdd4f ,17.0,2.0,1.5,0.004471847055213716,0.44181444872873743,0.5386916407685598,0.009848998495979536,0.00463003451427696,0.0005357142857142857,7.3161515186120855e-06,0.0,0.0,KOLRES01DEL02 ,38,4.9,2022-02-11,2022-02-11 11:40:00,2022-02-11 11:50:00,Sunny,High ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,17.0,1,kolkata,kolkata_Metropolitian ,27.335952848722986,3.027483634851258,0,1,10.0,Aerosky Bar & Kitchen,22.6324721,88.4344419,22.65921057104678,88.42830296847534
0x7870 ,27.0,2.5,2.5,0.0013215265038166077,0.005100665832661668,0.0025886999509694367,0.6709022145886812,0.31676158651069813,0.0025337826902267807,0.0002977887489092269,0.0004937351740358,0.0,SURRES13DEL01 ,32,4.7,2022-03-01,2022-03-01 12:10:00,2022-03-01 12:15:00,Sandstorms,High ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,27.0,1,surat,surat_Metropolitian ,27.114797031863816,6.081204324626466,0,1,5.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.136620315858945,72.81991050387339
0x2f73 ,24.0,2.5,2.0,6.877605053273495e-05,0.2985899046133541,0.287073440662202,0.35724084877242257,0.056730240564818644,0.0001494536248840603,0.00014733571178638573,0.0,0.0,SURRES15DEL01 ,35,4.6,2022-03-14,2022-03-14 21:20:00,2022-03-14 21:25:00,Sunny,Jam ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,24.0,1,surat,surat_Metropolitian ,27.114797031863816,16.72197157113495,1,1,5.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.31942150385052,72.86992133363339
0x6edd ,27.0,2.5,2.5,4.888189869494398e-06,0.0037435131126611785,0.012811998967615918,0.8444249171555712,0.12899443024802712,0.007236087994760806,0.002324218924463086,0.00025927395241420184,0.00020067145461827803,PUNERES03DEL02 ,34,4.8,2022-03-18,2022-03-18 19:25:00,2022-03-18 19:40:00,Stormy,Jam ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,27.0,1,pune,pune_Metropolitian ,27.299866131191433,19.915135664660593,1,1,15.0,Made fire Nation,18.5164213,73.84247119999999,18.533742329125364,73.65473391425569
0x2fca ,32.0,3.0,3.0,0.0,0.0,0.0,0.0,0.9979689754689754,0.0016738816738816739,0.00035714285714285714,0.0,0.0,VADRES05DEL01 ,37,4.3,2022-03-07,2022-03-07 11:35:00,2022-03-07 11:40:00,Cloudy,High ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,32.0,1,vadodara,vadodara_Metropolitian ,27.81117021276596,1.5147927355664839,0,0,5.0,Teal Restaurant,22.3099297,73.1712223,22.304401082176653,73.15777518554626
0xbc6b ,28.0,2.5,2.5,0.0004592624342372711,0.0027229310476199185,0.0013395649615677394,0.619842199646904,0.3738492485313707,0.0017272695687739496,2.9761904761904762e-05,2.9761904761904762e-05,0.0,PUNERES07DEL02 ,31,5.0,2022-03-07,2022-03-07 19:25:00,2022-03-07 19:40:00,Sandstorms,Jam ,Drinks ,scooter ,1.0,No ,Metropolitian ,28.0,1,pune,pune_Metropolitian ,27.299866131191433,7.660678233235288,0,1,15.0,Toit Pune,18.5538505,73.9052687,18.622186844353877,73.91676558701698
0x13e1 ,44.0,4.0,4.0,0.0,0.0,0.0,0.0,0.054200546828110395,0.2555161448898247,0.5749809667735324,0.11121416777750232,0.004088173731030874,CHENRES13DEL03 ,36,4.3,2022-03-08,2022-03-08 18:40:00,2022-03-08 18:50:00,Cloudy,Medium ,Buffet ,scooter ,3.0,No ,Metropolitian ,44.0,1,chennai,chennai_Metropolitian ,27.45638766519824,13.970632221184006,1,1,10.0,"AB's - Absolute Barbecues | T. Nagar, Chennai",13.045338,80.24122799999999,13.167826750420883,80.20989245242534
0xc456 ,18.0,1.5,1.5,0.0,0.9988387954228661,7.585335018963337e-06,0.0005414113909689131,0.00034555415086388544,0.0002666537002820189,0.0,0.0,0.0,BHPRES01DEL03 ,34,4.7,2022-02-17,2022-02-17 18:30:00,2022-02-17 18:40:00,Cloudy,Medium ,Drinks ,motorcycle ,1.0,No ,Urban ,18.0,1,bhopal,bhopal_Urban ,22.518987341772153,4.530462395476539,0,1,10.0,Flying Saucer Bhopal,23.2227507,77.4379852,23.26112358008356,77.42264318764165
0x62e7 ,27.0,2.5,2.5,2.8577556312548217e-05,0.0018434020917506438,0.4669284097496365,0.48764185169810764,0.01874072658966974,0.008823669104909124,0.010056033394649168,0.005937329814964549,0.0,PUNERES02DEL01 ,33,4.8,2022-03-01,2022-03-01 14:55:00,2022-03-01 15:10:00,Sunny,High ,Snack ,motorcycle ,0.0,No ,Metropolitian ,27.0,1,pune,pune_Metropolitian ,27.299866131191433,6.128551257919138,0,0,15.0,Guruprasad Snacks,18.5188016,73.86522269999999,18.56894497999936,73.88983936304386
0xd1e1 ,34.0,3.0,3.0,0.0,0.0,0.0011557187266297295,0.004588969967977059,0.40518413491571653,0.32945261746197213,0.25961855892770513,0.0,0.0,ALHRES07DEL02 ,28,4.8,2022-02-12,2022-02-12 21:25:00,2022-02-12 21:30:00,Cloudy,Jam ,Meal ,scooter ,1.0,No ,Metropolitian ,34.0,1,prayagraj,prayagraj_Metropolitian ,28.66747572815534,11.983656938071034,1,1,5.0,Sardaar Ji Dhaba - Prayagraj,25.4514682,81.8330833,25.545072078031396,81.89282955866899
0x4679 ,21.0,2.5,2.0,0.0,0.004140862937897147,0.4038490010975302,0.5594232465562503,0.03055812968873047,0.0009458008832028012,0.0010829588363893633,0.0,0.0,MUMRES07DEL02 ,31,4.9,2022-03-04,2022-03-04 23:40:00,2022-03-04 23:55:00,Sunny,Low ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,21.0,0,mumbai,mumbai_Metropolitian ,26.970575318401405,19.884989093916975,1,0,15.0,Slink & Bardot,19.017247,72.81752100000001,18.86926870916685,72.92456176281863
0xef2 ,24.0,2.5,2.0,0.006020072486984238,0.014931861805412413,0.3374710341742752,0.6397711472367916,0.001805884296537495,0.0,0.0,0.0,0.0,HYDRES09DEL02 ,31,4.9,2022-03-03,2022-03-03 08:35:00,2022-03-03 08:45:00,Windy,Low ,Meal ,motorcycle ,1.0,No ,Metropolitian ,24.0,0,hyderabad,hyderabad_Metropolitian ,27.338254450716455,3.0736169345596607,0,1,10.0,Parampara - Flavours Of India,17.4150787,78.4501365,17.44239730886425,78.44493125725775
0x780a ,21.0,2.0,2.0,4.2082958473412564e-05,0.0018032275391314202,0.6523854846451277,0.3032651070307621,0.01171018265465497,0.013388755621209645,0.010598379835533198,0.006806779715108952,0.0,CHENRES15DEL01 ,36,4.8,2022-03-30,2022-03-30 13:50:00,2022-03-30 14:00:00,Sunny,High ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,21.0,1,chennai,chennai_Metropolitian ,27.45638766519824,6.209485128886319,0,0,10.0,Lord of the Drinks Chennai,13.0622072,80.2455444,13.006659839297921,80.25375739706374
0xafd5 ,48.0,3.5,4.5,0.0,0.00016952220077220078,0.002773777394190787,0.0009009009009009009,0.002108252290358229,0.39426613008929506,0.36348555516850195,0.2362958619559812,0.0,MUMRES08DEL01 ,27,4.9,2022-03-29,2022-03-29 21:50:00,2022-03-29 22:05:00,Cloudy,Jam ,Meal ,motorcycle ,1.0,No ,Metropolitian ,48.0,1,mumbai,mumbai_Metropolitian ,26.970575318401405,10.709003371535415,1,0,15.0,Seven Kitchens,18.9940667,72.824626,19.08941060795767,72.84187990938534
0x43ea ,24.0,2.0,2.0,0.0022094390068251647,0.23328072372609218,0.28456406362913894,0.19116447230565675,0.18691183686791968,0.08305757728509972,0.010270465903008456,0.0033584002684651088,0.005183021007793706,PUNERES20DEL03 ,22,4.9,2022-03-05,2022-03-05 20:15:00,2022-03-05 20:20:00,Sandstorms,Jam ,Meal ,motorcycle ,0.0,No ,Metropolitian ,24.0,1,pune,pune_Metropolitian ,27.299866131191433,9.19151681625338,0,0,5.0,Koji,18.5350077,73.8832383,18.484574543604474,73.9523903798394
0xb387 ,38.0,3.0,3.5,0.0,0.0,0.0,0.0,0.4465361980617421,0.3252664095467726,0.16445944032211524,0.06223917307059084,0.0014987789987789986,VADRES13DEL02 ,22,4.4,2022-03-06,2022-03-06 17:30:00,2022-03-06 17:40:00,Stormy,Medium ,Drinks ,motorcycle ,2.0,No ,Metropolitian ,38.0,1,vadodara,vadodara_Metropolitian ,27.81117021276596,12.116950608888414,1,0,10.0,The Brewery.,22.3250471,73.1716354,22.43445312454694,73.16959221196845
0x6e01 ,27.0,2.5,2.5,0.024019938705687523,0.05019169407876253,0.44087304818152845,0.484211456037097,0.0005974264762972996,0.00010643652062737698,0.0,0.0,0.0,PUNERES15DEL03 ,24,5.0,2022-03-26,2022-03-26 17:10:00,2022-03-26 17:25:00,Windy,Medium ,Meal ,electric_scooter ,1.0,No ,Metropolitian ,27.0,1,pune,pune_Metropolitian ,27.299866131191433,4.595393825646015,0,1,15.0,Koji,18.5350077,73.8832383,18.495690160955085,73.89721619386408
0x6518 ,16.0,2.0,1.5,0.00233798620499371,0.30361189294017593,0.3552905882550697,0.29618160989368864,0.04202527632950568,0.0003084270877915001,0.000244219288774771,0.0,0.0,INDORES05DEL03 ,38,4.8,2022-03-10,2022-03-10 21:30:00,2022-03-10 21:35:00,Sunny,Jam ,Drinks ,motorcycle ,0.0,No ,Metropolitian ,16.0,1,indore,indore_Metropolitian ,27.04366812227074,13.612393202818852,1,1,5.0,Skyhouse Cocktail Garden,22.7518422,75.89687649999999,22.646663206571493,75.82831023484786
0xc996 ,36.0,3.5,3.5,0.0007857142857142857,0.0005714285714285715,0.0,0.0011770147660558619,0.2650470577885056,0.501054707526987,0.23136407706130876,0.0,0.0,GOARES14DEL03 ,25,2.9,2022-02-14,2022-02-14 23:50:00,2022-02-14 00:05:00,Sunny,Low ,Buffet ,scooter ,1.0,No ,Urban ,36.0,0,goa,goa_Urban ,22.818181818181817,13.907355216213709,1,1,-1425.0,Waterfront Terrace & Bar,15.488223,73.80991999999999,15.600182768610777,73.7510128533101
0xb7c8 ,21.0,2.5,2.0,0.00012265512265512266,0.0023436504591329145,0.34933256780759225,0.6405347052384062,0.006882188516650932,0.0005134345442695315,0.0002707983112935851,0.0,0.0,PUNERES16DEL01 ,36,4.6,2022-03-09,2022-03-09 10:40:00,2022-03-09 10:45:00,Sunny,Low ,Buffet ,motorcycle ,1.0,No ,Metropolitian ,21.0,0,pune,pune_Metropolitian ,27.299866131191433,1.5324173514302288,0,0,5.0,Made fire Nation,18.5164213,73.84247119999999,18.528926732622402,73.83624392903272
0x530f ,23.0,1.5,2.0,0.0,0.5438484249652674,0.4520595579387953,0.00409201709593747,0.0,0.0,0.0,0.0,0.0,SURRES02DEL03 ,26,4.7,2022-03-29,2022-03-29 23:45:00,2022-03-29 23:55:00,Stormy,Low ,Drinks ,motorcycle ,1.0,No ,Metropolitian ,23.0,0,surat,surat_Metropolitian ,27.114797031863816,13.68092007746041,1,0,10.0,Levvel 5 Restaurant & Levvel 5 Delicacy (Ready To Eat),21.1860371,72.79435409999999,21.241404255817166,72.91215807717006
0xa449 ,21.0,2.5,2.0,0.02623427998403184,0.01394902687446865,0.44459384548257497,0.5141306992276455,0.0007062271062271062,0.00027163561076604554,0.00011428571428571428,0.0,0.0,INDORES12DEL03 ,25,4.9,2022-03-06,2022-03-06 23:55:00,2022-03-06 00:10:00,Fog,Low ,Snack ,motorcycle ,0.0,No ,Urban ,21.0,0,indore,indore_Urban ,23.213213213213212,13.611428630407849,1,1,-1425.0,Vijay Chaat House (Chappan Dukan),22.7237365,75.8846232,22.627447462941767,75.80230025536578
